timestamp,device_id,measurement_value
2025-11-18T11:44:31,9,0.5267
2025-11-18T11:45:31,9,0.5084
2025-11-18T11:46:12,9,0.4079
2025-11-18T11:47:12,9,0.3431
2025-11-18T11:48:12,9,0.4539
2025-11-18T11:49:12,9,0.461
2025-11-18T11:50:12,9,0.4124
2025-11-22T13:37:28,9,0.4031
2025-11-22T13:37:37,9,0.6331
2025-11-22T13:38:31,9,0.4449
2025-11-22T13:39:31,9,0.4831
2025-11-22T13:40:31,9,0.4822
2025-11-22T13:50:48,9,0.4987
2025-11-22T14:32:26,9,0.463
2025-11-22T14:42:26,9,0.4655
2025-11-22T14:52:07,9,0.5561
2025-11-22T14:58:11,9,0.3806
2025-11-22T15:17:41,9,0.6802
2025-11-22T15:27:41,9,0.6414
2025-11-22T15:37:41,9,0.5761
2025-11-22T15:47:41,9,0.5866
2025-11-22T15:57:41,9,0.6509
2025-11-22T16:07:41,9,0.6684
2025-11-22T16:17:41,9,0.6515
2025-11-22T16:27:41,9,0.6862
2025-11-22T16:37:41,9,0.6396
2025-11-22T16:47:41,9,0.6756
2025-11-22T16:57:41,9,0.5825
2025-11-22T17:07:41,9,0.9039
2025-11-22T17:17:41,9,0.8731
2025-11-22T17:27:42,9,0.8521
2025-11-22T17:37:42,9,1.0177
2025-11-22T17:47:42,9,0.8168
2025-11-22T17:57:42,9,0.8017
2025-11-22T18:07:42,9,1.0588
2025-11-22T18:17:42,9,0.8768
2025-11-22T18:27:42,9,0.9656
2025-11-22T18:37:42,9,0.9343
2025-11-22T18:47:42,9,1.1127
2025-11-22T19:16:20,9,0.891
2025-11-22T19:26:20,9,0.9252
2025-11-22T19:36:20,9,1.0388
2025-11-22T19:46:20,9,1.0854
2025-11-22T19:56:20,9,0.78
2025-11-22T20:06:20,9,0.8384
2025-11-22T20:16:20,9,0.9048
2025-11-22T20:44:55,9,0.9564
2025-11-22T20:54:55,9,0.9407
2025-11-22T21:04:55,9,0.821
2025-11-22T21:14:55,9,0.906
2025-11-22T21:24:55,9,1.0411
2025-11-22T21:34:55,9,0.8332
2025-11-22T21:44:55,9,0.8766
2025-11-22T21:54:55,9,0.9353
2025-11-22T22:04:55,9,0.7731
2025-11-22T22:14:55,9,1.066
2025-11-22T22:24:55,9,0.9199
2025-11-22T22:34:55,9,0.8505
2025-11-22T22:44:55,9,0.9008
2025-11-24T22:03:26,9,0.5753
2025-11-24T22:10:12,9,0.7653
2025-11-24T22:20:12,9,0.5238
2025-11-25T14:40:11,9,0.3726
2025-11-25T14:50:11,9,0.4179
2025-11-25T15:00:12,9,0.4514
2025-11-25T15:10:12,9,0.3885
2025-11-25T15:20:12,9,0.4574
2025-11-25T15:30:12,9,0.4388
2025-11-25T15:40:12,9,0.4505
2025-11-25T15:50:12,9,0.4061
2025-11-25T16:00:12,9,0.4251
2025-11-25T16:10:12,9,0.4054
2025-11-25T16:20:12,9,0.4774
2025-11-25T16:30:12,9,0.4628
2025-11-25T16:40:12,9,0.3815
2025-11-25T16:50:12,9,0.4946
2025-11-25T17:00:12,9,0.5458
