timestamp,device_id,measurement_value
2025-11-18T11:44:31,1,0.4071
2025-11-18T11:45:31,1,0.4052
2025-11-18T11:46:12,1,0.3518
2025-11-18T11:47:12,1,0.3304
2025-11-18T11:48:12,1,0.4023
2025-11-18T11:49:12,1,0.4024
2025-11-18T11:50:12,1,0.451
2025-11-22T13:37:28,1,0.4991
2025-11-22T13:37:37,1,0.4151
2025-11-22T13:38:31,1,0.3962
2025-11-22T13:39:31,1,0.3464
2025-11-22T13:40:31,1,0.4124
2025-11-22T13:50:48,1,0.593
2025-11-22T14:32:26,1,0.5545
2025-11-22T14:42:26,1,0.6165
2025-11-22T14:52:07,1,0.3457
2025-11-22T14:58:11,1,0.5364
2025-11-22T15:17:41,1,0.6739
2025-11-22T15:27:41,1,0.6321
2025-11-22T15:37:41,1,0.6129
2025-11-22T15:47:41,1,0.6531
2025-11-22T15:57:41,1,0.534
2025-11-22T16:07:41,1,0.6457
2025-11-22T16:17:41,1,0.5675
2025-11-22T16:27:41,1,0.5844
2025-11-22T16:37:41,1,0.6246
2025-11-22T16:47:41,1,0.6309
2025-11-22T16:57:41,1,0.6288
2025-11-22T17:07:41,1,1.0087
2025-11-22T17:17:41,1,0.8006
2025-11-22T17:27:42,1,0.8636
2025-11-22T17:37:42,1,1.0228
2025-11-22T17:47:42,1,0.8836
2025-11-22T17:57:42,1,0.9797
2025-11-22T18:07:42,1,0.9499
2025-11-22T18:17:42,1,1.0026
2025-11-22T18:27:42,1,0.974
2025-11-22T18:37:42,1,1.0253
2025-11-22T18:47:42,1,0.7731
2025-11-22T19:16:20,1,0.8688
2025-11-22T19:26:20,1,0.7537
2025-11-22T19:36:20,1,0.9231
2025-11-22T19:46:20,1,1.0077
2025-11-22T19:56:20,1,0.8968
2025-11-22T20:06:20,1,0.7487
2025-11-22T20:16:20,1,0.9705
2025-11-22T20:44:55,1,1.0005
2025-11-22T20:54:55,1,0.8594
2025-11-22T21:04:55,1,0.9477
2025-11-22T21:14:55,1,0.954
2025-11-22T21:24:55,1,0.8138
2025-11-22T21:34:55,1,0.7722
2025-11-22T21:44:55,1,0.9872
2025-11-22T21:54:55,1,0.9704
2025-11-22T22:04:55,1,0.7706
2025-11-22T22:14:55,1,0.8406
2025-11-22T22:24:55,1,0.9809
2025-11-22T22:34:55,1,1.0536
2025-11-22T22:44:55,1,0.9458
2025-11-24T22:03:26,1,0.5094
2025-11-24T22:10:12,1,0.4883
2025-11-24T22:20:12,1,0.5139
